,0
174,0.0835335051171187
175,0.0835335051171187
176,0.0835335051171187
177,0.0835335051171187
178,0.0835335051171187
179,0.0835335051171187
180,0.08258126409653582
181,0.08112084847547779
182,0.07966043285441975
183,0.07820001723336172
184,0.07673960161230367
185,0.07527918599124564
186,0.0738187703701876
187,0.07235835474912956
188,0.07089793912807152
189,0.06943752350701349
190,0.06725761376769167
191,0.06466205033167016
192,0.062066486895648545
193,0.05947092345962703
194,0.05687536002360553
195,0.054279796587584014
196,0.05168423315156251
197,0.049847441041328634
198,0.05025481158109372
199,0.05066218212085881
200,0.05106955266062389
201,0.051476923200388984
202,0.05188429374015409
203,0.05229166427991918
204,0.052699034819684264
205,0.053106405359449355
206,0.05351377589921444
207,0.05256829949736461
208,0.050735317123178865
209,0.04890233474899312
210,0.04706935237480738
211,0.04523637000062164
212,0.04340338762643589
213,0.04157040525225015
214,0.03973742287806433
215,0.03790444050387859
216,0.03668261282413287
217,0.035541531643410104
218,0.034400450462687346
219,0.03325936928196459
220,0.03211828810124183
221,0.030977206920519064
222,0.029836125739796306
223,0.028695044559073547
224,0.027553963378350785
225,0.0267720662095471
226,0.0267720662095471
227,0.0267720662095471
228,0.0267720662095471
229,0.02546622265362702
230,0.024661163762356
231,0.024661163762356
232,0.024661163762356
233,0.024217051065676953
234,0.023698549492304162
235,0.023180047918931367
236,0.022661546345558576
237,0.022143044772185785
238,0.021609193538717007
239,0.021018648837054624
240,0.02042810413539224
241,0.01983755943372986
242,0.019247014732067476
243,0.018656470030405096
244,0.018065925328742714
245,0.01747538062708033
246,0.016884835925417948
247,0.016294291223755565
248,0.015703746522093186
249,0.015113201820430803
250,0.014522657118768396
251,0.014106112537585251
252,0.014222159629521053
253,0.014338206721456857
254,0.01445425381339266
255,0.014570300905328465
256,0.014686347997264267
257,0.01480239508920007
258,0.014918442181135874
259,0.015034489273071678
260,0.0151111499323055
261,0.0151111499323055
262,0.0151111499323055
263,0.0151111499323055
264,0.0151111499323055
265,0.015137748613684356
266,0.015212129357420435
267,0.015286510101156515
268,0.015360890844892594
269,0.015435271588628672
270,0.01550965233236475
271,0.01558403307610083
272,0.01565841381983691
273,0.015732794563572988
274,0.015880982716985795
275,0.016163629686214535
276,0.016446276655443265
277,0.016728923624671994
278,0.01701157059390072
279,0.01729421756312945
280,0.017576864532358176
281,0.017899618209822703
282,0.018617842684775038
283,0.01933606715972737
284,0.020054291634679703
285,0.02086538627629032
286,0.021969125131948625
287,0.0226521669505466
288,0.0226521669505466
289,0.0226521669505466
290,0.0226521669505466
291,0.0226521669505466
292,0.0226521669505466
293,0.023029505796657034
294,0.02346840303484775
295,0.023907300273038463
296,0.024346197511229177
297,0.024785094749419895
298,0.02522399198761061
299,0.025619698436680292
300,0.025787856097427644
301,0.025956013758174995
302,0.026124171418922346
303,0.026292329079669698
304,0.02646048674041705
305,0.028013104130211287
306,0.030418433740664115
307,0.03282376335111694
308,0.03522909296156977
309,0.0376344225720226
310,0.04003975218247543
311,0.04244508179292836
312,0.04431710947815834
313,0.046109765044136226
314,0.04790242061011411
315,0.04969507617609199
316,0.05148773174206987
317,0.05328038730804776
318,0.055073042874025646
319,0.056865698440003526
320,0.05865835400598141
321,0.0604510095719593
322,0.06664666534420882
323,0.07297339168489222
324,0.07930011802557589
325,0.0856268443662593
326,0.09195357070694268
327,0.09828029704762609
328,0.10460702338830949
329,0.11093374972899289
330,0.11625608760361981
331,0.12064058034741564
332,0.12502507309121147
333,0.1294095658350073
334,0.1337940585788031
335,0.13817855132259893
336,0.14256304406639492
337,0.14694753681019074
338,0.15133202955398656
339,0.15571652229778238
340,0.1601010150415782
341,0.164245534010132
342,0.1682232472510675
343,0.17220096049200298
344,0.17617867373293847
345,0.18015638697387396
346,0.18413410021480944
347,0.18811181345574496
348,0.19331395962724682
349,0.20237443001106548
350,0.2114349003948841
351,0.22049537077870274
352,0.2295558411625214
353,0.23861631154634005
354,0.24767678193015868
355,0.2567372523139773
356,0.265797722697796
357,0.27485819308161463
358,0.28340490934531787
359,0.27698646527148924
360,0.2705680211976604
361,0.2641495771238318
362,0.25773113305000317
363,0.2513126889761746
364,0.24489424490234596
365,0.23847580082851738
366,0.23205735675468878
367,0.22563891268086017
368,0.2192204686070316
369,0.21281387503424595
370,0.21008488695179314
371,0.20735589886934033
372,0.2046269107868874
373,0.2018979227044346
374,0.1991689346219818
375,0.19643994653952898
376,0.19371095845707614
377,0.19098197037462333
378,0.18825298229217052
379,0.1855239942097177
380,0.1827950061272649
381,0.1800660180448121
382,0.17623423190265786
383,0.16840616764317148
384,0.16057810338368445
385,0.15275003912419877
386,0.14492197486471173
387,0.13709391060522605
388,0.129265846345739
389,0.12293419833438371
390,0.1188431735822599
391,0.11475214883013678
392,0.11066112407801296
393,0.10657009932588984
394,0.10247907457376601
395,0.0983880498216429
396,0.09429702506951908
397,0.09020600031739595
398,0.08611497556527214
399,0.08202395081314902
400,0.07850514914304053
401,0.07518091974041854
402,0.07185669033779597
403,0.06853246093517341
404,0.06520823153255143
405,0.06188400212992885
406,0.058559772727306864
407,0.0552355433246843
408,0.05358004031526373
409,0.052359171845502796
410,0.05113830337574207
411,0.04991743490598114
412,0.04869656643622042
413,0.047709242194109075
414,0.04721790652911296
415,0.04672657086411676
416,0.04623523519912065
417,0.04574389953412445
418,0.04525256386912834
419,0.04476122820413214
420,0.044269892539136026
421,0.04377855687413983
422,0.04328722120914372
423,0.04279588554414752
424,0.0424218602145841
425,0.0424218602145841
426,0.0424218602145841
427,0.0424218602145841
428,0.0424218602145841
429,0.0424218602145841
430,0.0424218602145841
431,0.0424218602145841
432,0.042469193820990514
433,0.04310991249321586
434,0.043750631165441305
435,0.04439134983766665
436,0.045032068509892095
437,0.04567278718211743
438,0.046313505854342886
439,0.04695422452656822
440,0.04759494319879367
441,0.04823566187101901
442,0.05003353679764273
443,0.052037160818679935
444,0.05404078483971748
445,0.05604440886075468
446,0.05804803288179222
447,0.060051656902829424
448,0.062055280923866966
449,0.06405890494490417
450,0.06606252896594171
451,0.06806615298697892
452,0.07114420596828705
453,0.0753828336616916
454,0.07962146135509543
455,0.0838600890485
456,0.08809871674190382
457,0.09233734443530837
458,0.09657597212871222
459,0.10106655247891802
460,0.1079198888551264
461,0.11477322523133594
462,0.12162656160754431
463,0.12847989798375387
464,0.13533323435996225
465,0.14218657073617177
466,0.14903990711238016
467,0.15474279673681607
468,0.15710024497011196
469,0.15945769320340827
470,0.16181514143670417
471,0.16417258967000045
472,0.16653003790329635
473,0.16888748613659266
474,0.17124493436988855
475,0.17360238260318483
476,0.17595983083648115
477,0.1796947775558264
478,0.18385416358459925
479,0.1880135496133714
480,0.19217293564214424
481,0.1963323216709164
482,0.20049170769968924
483,0.20465109372846138
484,0.20881047975723424
485,0.21296986578600638
486,0.21936956430310206
487,0.22652244369967553
488,0.2336753230962502
489,0.24082820249282363
490,0.24798108188939832
491,0.25071974913365824
492,0.25170066123942186
493,0.2526815733451853
494,0.253662485450949
495,0.25464339755671245
496,0.2556243096624761
497,0.2566052217682396
498,0.2575861338740032
499,0.2585670459797667
500,0.25954795808553033
501,0.260528870191294
502,0.26150978229705746
503,0.26249069440282113
504,0.2648705495726709
505,0.26777012955193913
506,0.2706697095312069
507,0.27356928951047516
508,0.27646886948974286
509,0.2793684494690111
510,0.2819739963601072
511,0.28148312073008774
512,0.28099224510006837
513,0.2805013694700489
514,0.2800104938400295
515,0.27951961821001003
516,0.27902874257999066
517,0.2785378669499712
518,0.2780469913199518
519,0.2775561156899323
520,0.2770652400599129
521,0.27653639131013225
522,0.2745034768167726
523,0.2724705623234126
524,0.2704376478300529
525,0.2684047333366929
526,0.2663718188433329
527,0.26433890434997326
528,0.26230598985661324
529,0.26027307536325356
530,0.25824016086989354
531,0.25579330241736953
532,0.2529447261985675
533,0.2500961499797659
534,0.24724757376096385
535,0.2443989975421623
536,0.24155042132336024
537,0.23870184510455866
538,0.2345206472140129
539,0.22675243209636392
540,0.21898421697871365
541,0.2112160018610647
542,0.20344778674341443
543,0.19567957162576546
544,0.18966151184009714
545,0.18369555149650646
546,0.17772959115291476
547,0.17176363080932408
548,0.1657976704657324
549,0.1598317101221412
