,0
169,0.1619187931224209
170,0.15910963006547474
171,0.15630046700852854
172,0.15418342258884954
173,0.1528673195117007
174,0.15155121643455188
175,0.15023511335740306
176,0.14891901028025425
177,0.14760290720310543
178,0.1462868041259566
179,0.14497070104880777
180,0.14365459797165894
181,0.14233849489451011
182,0.1410223918173613
183,0.13954762346680508
184,0.13761603014569773
185,0.1356844368245904
186,0.13375284350348307
187,0.13182125018237575
188,0.12988965686126838
189,0.12795806354016107
190,0.1260264702190537
191,0.1240948768979464
192,0.1225059634866522
193,0.12139682769514523
194,0.12028769190363821
195,0.11917855611213123
196,0.1180694203206242
197,0.11696028452911722
198,0.1158511487376102
199,0.11474201294610323
200,0.1136328771545962
201,0.11252374136308922
202,0.1114146055715822
203,0.10970662808717578
204,0.107174835041355
205,0.10464304199553433
206,0.10211124894971355
207,0.09957945590389286
208,0.09753317421061587
209,0.09737288883406248
210,0.09721260345750907
211,0.09705231808095566
212,0.09689203270440225
213,0.09673174732784885
214,0.09657146195129544
215,0.09641117657474203
216,0.09625089119818862
217,0.09597243378186093
218,0.09545934412394397
219,0.09494625446602703
220,0.09443316480811008
221,0.09392007515019314
222,0.09340698549227619
223,0.09289389583435925
224,0.09238080617644229
225,0.09186771651852535
226,0.0913546268606084
227,0.09084153720269146
228,0.09019248330282671
229,0.08807271878337304
230,0.08595295426391929
231,0.08383318974446562
232,0.08171342522501186
233,0.07959366070555819
234,0.07747389618610444
235,0.07535413166665077
236,0.0735851014983161
237,0.07310298017201664
238,0.07262085884571715
239,0.0721387375194177
240,0.07165661619311821
241,0.07117449486681875
242,0.07069237354051927
243,0.07021025221421981
244,0.06972813088792033
245,0.06924600956162087
246,0.0687638882353214
247,0.06732892303118773
248,0.06406532765577938
249,0.060801732280371154
250,0.057538136904962796
251,0.054274541529554576
252,0.05101094615414621
253,0.04774735077873799
254,0.045741497101865855
255,0.04600233668783781
256,0.04626317627380978
257,0.04652401585978175
258,0.0467848554457537
259,0.04704569503172567
260,0.047306534617697626
261,0.04756737420366959
262,0.04782821378964155
263,0.047924164060333355
264,0.0430293209285761
265,0.03813447779681864
266,0.03323963466506139
267,0.028928293223041527
268,0.027565975955843997
269,0.02620365868864641
270,0.02484134142144888
271,0.02347902415425129
272,0.02211670688705376
273,0.02075438961985617
274,0.019433786790920518
275,0.019844286903243306
276,0.02025478701556608
277,0.020665287127888867
278,0.02107578724021164
279,0.02148628735253443
280,0.021896787464857202
281,0.02230728757717999
282,0.022717787689502764
283,0.02312828780182555
284,0.023538787914148325
285,0.0237406005378462
286,0.0237406005378462
287,0.0237406005378462
288,0.0237406005378462
289,0.0237406005378462
290,0.0237406005378462
291,0.0237406005378462
292,0.0237406005378462
293,0.0237406005378462
294,0.0237406005378462
295,0.0237406005378462
296,0.0237406005378462
297,0.0237406005378462
298,0.0237406005378462
299,0.0237406005378462
300,0.0237406005378462
301,0.0237406005378462
302,0.0237406005378462
303,0.0237406005378462
304,0.0237406005378462
305,0.0237406005378462
306,0.023761105157725653
307,0.023886909270795256
308,0.02401271338386485
309,0.024138517496934454
310,0.02426432161000405
311,0.02439012572307365
312,0.024515929836143247
313,0.02464173394921285
314,0.024767538062282445
315,0.024893342175352048
316,0.025019146288421643
317,0.025144950401491246
318,0.02527075451456084
319,0.02539655862763044
320,0.02552236274070004
321,0.02564816685376964
322,0.02577397096683924
323,0.025899775079908836
324,0.02602557919297844
325,0.026151383306048034
326,0.02635453603985195
327,0.026573646277511794
328,0.02679275651517165
329,0.027011866752831494
330,0.02723097699049135
331,0.027450087228151194
332,0.02766919746581105
333,0.027888307703470894
334,0.02810741794113075
335,0.028326528178790594
336,0.028545638416450445
337,0.028764748654110293
338,0.028983858891770145
339,0.02920296912942999
340,0.029422079367089845
341,0.02964118960474969
342,0.029860299842409545
343,0.03007941008006939
344,0.030298520317729245
345,0.0304893715421113
346,0.0304893715421113
347,0.0304893715421113
348,0.0304893715421113
349,0.0304893715421113
350,0.0304893715421113
351,0.0304893715421113
352,0.0304893715421113
353,0.0304893715421113
354,0.0304893715421113
355,0.0304893715421113
356,0.0304893715421113
357,0.0304893715421113
358,0.0304893715421113
359,0.0304893715421113
360,0.0304893715421113
361,0.0304893715421113
362,0.0304893715421113
363,0.0304893715421113
364,0.0304893715421113
365,0.0304893715421113
366,0.0304893715421113
367,0.0304893715421113
368,0.0304893715421113
369,0.0304893715421113
370,0.030592176727288603
371,0.030859467419677794
372,0.031126758112066992
373,0.03139404880445618
374,0.03166133949684538
375,0.03192863018923457
376,0.03219592088162378
377,0.03246321157401297
378,0.032730502266402166
379,0.032997792958791364
380,0.0332642469296517
381,0.0332642469296517
382,0.0332642469296517
383,0.0332642469296517
384,0.0332642469296517
385,0.0332642469296517
386,0.0332642469296517
387,0.0332642469296517
388,0.0332642469296517
389,0.0332642469296517
390,0.0332642469296517
391,0.0332642469296517
392,0.0332642469296517
393,0.0332642469296517
394,0.0332642469296517
395,0.0332642469296517
396,0.0332642469296517
397,0.0332642469296517
398,0.0332642469296517
399,0.0332642469296517
400,0.0332642469296517
401,0.040168688121699124
402,0.049964929466578364
403,0.05976117081145762
404,0.06955741215633687
405,0.07935365350121529
406,0.08805665527891836
407,0.08818325066899399
408,0.08830984605906964
409,0.08843644144914527
410,0.08856303683922091
411,0.08868963222929656
412,0.0888162276193722
413,0.08894282300944784
414,0.08906941839952347
415,0.08919601378959911
416,0.08915482267035116
417,0.08901997882587631
418,0.08888513498140146
419,0.0887502911369266
420,0.08861544729245176
421,0.08848060344797691
422,0.08834575960350206
423,0.0882109157590272
424,0.08807607191455236
425,0.08794122807007751
426,0.08780638422560266
427,0.0876715403811278
428,0.08753669653665296
429,0.08740185269217811
430,0.08726700884770326
431,0.0871321650032284
432,0.08699732115875355
433,0.08686247731427871
434,0.08454391652888361
435,0.08219204304265774
436,0.07984016955643186
437,0.07748829607020619
438,0.0751364225839803
439,0.07278454909775442
440,0.07043267561152855
441,0.06808080212530288
442,0.06572892863907699
443,0.06337705515285111
444,0.06102518166662524
445,0.058619098055433826
446,0.05620700052323228
447,0.05379490299103073
448,0.05138280545882918
449,0.04897070792662763
450,0.04655861039442629
451,0.04414651286222474
452,0.04173441533002319
453,0.039322317797821645
454,0.0369102202656203
455,0.03449812273341875
456,0.0320860252012172
457,0.029673927669015655
458,0.0285024237337489
459,0.0285024237337489
460,0.0285024237337489
461,0.0285024237337489
462,0.0285024237337489
463,0.0285024237337489
464,0.0285024237337489
465,0.0285024237337489
466,0.0285024237337489
467,0.0285024237337489
468,0.0285024237337489
469,0.0285024237337489
470,0.0285024237337489
471,0.0285024237337489
472,0.0285024237337489
473,0.0285024237337489
474,0.028412226119464385
475,0.028224555942196576
476,0.028036885764928767
477,0.027849215587660955
478,0.027661545410393163
479,0.02747387523312535
480,0.02728620505585754
481,0.027098534878589733
482,0.026910864701321938
483,0.026723194524054125
484,0.026535524346786316
485,0.026347854169518507
486,0.026160183992250712
487,0.026193133698683785
488,0.026319438967725386
489,0.026445744236766988
490,0.026572049505808583
491,0.026698354774850185
492,0.026824660043891786
493,0.02695096531293339
494,0.027077270581974983
495,0.027203575851016584
496,0.027600140003824353
497,0.02816483830139888
498,0.028729536598973354
499,0.02929423489654788
500,0.029858933194122403
501,0.030423631491696926
502,0.030988329789271404
503,0.03155302808684593
504,0.03211772638442045
505,0.032682424681994976
506,0.03324712297956946
507,0.03381182127714398
508,0.0343765195747185
509,0.03435584059781145
510,0.03425284511890497
511,0.03414984963999849
512,0.034046854161092
513,0.03394385868218552
514,0.03384086320327903
515,0.03373786772437255
516,0.03363487224546607
517,0.03353187676655958
518,0.03342888128765309
519,0.03332588580874661
520,0.033222890329840125
521,0.03311989485093364
522,0.033016899372027154
523,0.032913903893120676
524,0.03281090841421419
525,0.032707912935307705
526,0.03260491745640122
527,0.03250192197749474
528,0.032398926498588256
529,0.03229593101968176
530,0.032183864727841224
531,0.03205943148426063
532,0.03193499824068003
533,0.03181056499709943
534,0.03168613175351884
535,0.031561698509938244
536,0.03143726526635764
537,0.03131283202277705
538,0.03118839877919645
539,0.03106396553561586
540,0.03093953229203526
541,0.03081509904845466
542,0.03095158170500951
543,0.03108865102668176
544,0.031225720348354018
545,0.03136278967002628
546,0.031499858991698534
547,0.03163692831337078
548,0.03177399763504304
549,0.0319110669567153
